age,gender,raceEthnicity,education,region,householdType,householdSize,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance,healthInsurance,oopMedical,dentalVision,lifeInsurance,studentLoans,ccPayment,personalLoans,medicalDebt,groceries,diningOut,coffee,alcohol,streaming,musicStreaming,gaming,gym,otherSubscriptions,clothing,personalCare,householdSupplies,childcare,petExpenses,entertainment,hobbies,travel,gifts,donations,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529,totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,monthsSaved,financialHealth,ageCategory
50,Female,Black/African American,High School,Midwest,DINKS,2,Retail,Office,18423.269566135772,16752.5914482323,5319.946256582557,Own,1098.5270236972433,-5.330698515963589,1.6344036434500995,34.994956670889216,167.92616165431608,84.19539310907744,16.309966011749083,True,-9.019964745652326,151.98918609702991,196.89397979287602,-1.2839384575420447,11.146306492118272,110.6813136173026,30.824577889815274,1.947569091312576,-0.40344138847370725,-8.53295853747221,59.763480683488986,-3.244410756307646,-1.8280118310049258,462.698741490014,439.3428687899633,9.586458946073696,81.08892553234905,38.870502311861365,-0.4723268367296944,-0.011421073102897026,-0.25711307744757994,-5.0274932686815745,41.04728378274916,130.94804990107633,62.83870273390483,-38.84459317323956,-1.4799857146311735,97.81105752933942,-4.030913404979046,95.32221746012073,82.9120528478368,-1.6945622511789613,14.627927230756747,5.367753250278721,-10.391904678645608,4.395585635954464,4.115678518363878,0.36885319058040517,4545.639315393628,2513.9518012498315,-712.0482163578913,89.11866567090381,15.336378470973633,8.150912803091419,0.12816517965043028,1.1489636713822553,FinanciallyDistressed,25-30
37,Female,Black/African American,Bachelor's,West,DINKS,1,FoodService,Office,15442.565878458743,80.71418354071407,2995.0615797334867,Own,2527.8435251377327,43.771964787146885,4.659933694389295,87.87953733362079,150.40083720018174,120.01387073712158,81.08150708751059,True,132.22886172766084,157.29829042494373,152.1019428996613,-0.9488315612180238,148.58109328063205,286.3090135598141,253.46394154869515,52.77692519852301,1.3679417578752657,0.894020012731242,170.57729723349033,272.21002553383875,-2.1145805729752927,706.8625641522731,294.7822877844969,31.584213455314874,36.62195597662085,31.298928158855496,0.5089637258116706,0.2871292630660651,0.4361412882411456,-0.698602514799944,66.92276291332256,18.761708166193728,82.04201906768722,-17.572059080571215,108.71778892894989,200.78157593111297,162.2809638636911,80.7916645960079,118.80362204648121,2.972791547276834,9.342734129896385,3.5750349111895803,-11.518752170763719,4.4122333276030075,7.338388090929811,119.98698535659898,9805.676451368483,2508.068337559157,-11.994038118211847,83.44395147616723,49.294217592059226,14.134830373988043,0.314007151277207,4.611979768613358,FinanciallyDistressed,45-50
76,Female,White,High School,South,Single,1,FoodService,Office,55659.55000845197,193.8250925804543,12221.164435369441,Own,2873.830766306036,84.38936695612088,-2.055166309533326,76.22450250269787,121.58035905184536,85.20615540612646,124.84910952162828,False,12.389644748889648,214.1352582869923,0.557115243320901,-0.2709878392349184,139.04621046096065,-3.665020297770411,124.8763734170831,60.47183065947152,-2.315873018977579,0.5386757622282082,598.2007255180974,2.138513705963245,-0.36159290526806165,251.64732121236887,257.9028871879055,13.88419889379564,69.05291480532557,15.37481768443541,0.21769496530740548,0.15030175444307559,-1.7370464258089737,-1.1503712218977593,175.3507225948155,42.55917557877963,44.45442838978968,-12.533804301434227,138.54994989820514,211.3407134355545,83.6435376031011,-27.586440688902996,114.73213662662022,-1.367412790092598,8.44362967165608,0.30794538786516384,120.6806393603796,8.685577082140027,-4.083130403426784,1.2678078181218375,8446.33717850341,2845.6164430864524,-3200.6551243044796,48.36735889306223,30.47018871081291,8.10899056045611,0.4642684443645339,5.89580830255456,FinanciallyVulnerable,40-45
71,Male,Hispanic/Latino,Master's,South,Other,3,Technology,Hybrid,28747.91885808989,32.40075293351792,4344.717250099051,Rent,2293.2398255508033,-7.527118806549642,-0.920825267375705,9.823982670931827,289.08042886739815,98.2325166031649,54.20001320403919,False,8.347863105781856,145.02833713117195,212.01391131216593,-0.3476994281985365,83.2423588842243,447.77437090899366,178.54179201245134,3.0933344111984282,-0.25182560478152705,3.3656337479873013,251.81164675374453,-5.142223097292906,0.17473657613678262,226.2601716702818,342.0438904102965,92.56033243965055,42.79365249050488,49.872314152198115,-0.1621073606422299,-0.7363378445537906,1.3616188286540878,-1.1431049127462263,74.20229021224189,295.5926386341221,52.49871641017815,-15.490828335405592,142.34597152416157,101.15723449309485,-1.9163921367853383,-28.31992846508169,140.7891081664057,-1.4994168366404277,3.779658660489753,0.9085454165258589,99.039469934762,7.436912628579315,4.236819116860224,0.6684040613570905,6862.395740471158,1230.8942333164314,-5793.072285985798,69.65500095194544,11.733279566371133,22.524848103135064,0.24248836619396796,1.9483057648480802,FinanciallyVulnerable,40-45
24,Male,White,High School,West,SmallFamily,3,Transportation,Office,83748.64174082498,200.28584660431542,3924.9560011838257,Own,1985.5313470119388,195.58257752143643,0.46892027969049094,160.22017112503426,235.1094224505915,122.8550656104701,53.35771206124029,True,10.814481961088708,158.15773188007563,152.05531405927638,-1.9745191066949832,80.64128354307641,128.13265436219635,272.03368281253665,60.044847116221405,-3.268810157439935,3.6507257364473937,420.9609801743969,0.30188386021399505,1.0838119486825113,1340.8527360162573,745.8267930966086,24.87229517389198,76.88559419601846,45.542381484111395,-0.03795414756208027,1.0139202530593654,-1.3537221997936932,-1.3444669532450495,371.2750525261175,233.1660914486361,81.87160948438488,-16.103152637585833,68.72893532385484,172.32949848966152,0.8372879408782286,28.46045989295736,63.21070900009396,-1.4461050834173117,8.095844572890948,3.113821185962267,-2.544385156670828,3.113570540337627,12.076180235027094,0.11098148408990435,3416.484730334921,326.88144123087943,-260.6647790841189,64.23901737750101,35.31945782402002,14.597662093103322,17.359357476058808,2.1458391442557967,FinanciallyVulnerable,25-30
53,Female,Hispanic/Latino,Bachelor's,Northeast,Single,2,Transportation,Office,38750.633844851705,-34.238030451542464,4111.793900933327,Rent,4330.845137614949,-2.3372261388262405,2.5424870799338373,118.1054365417162,145.296155276712,64.23242088255898,268.2688041043332,True,-13.23565901269081,144.07299402447953,236.540359025564,-2.602332819473042,69.64452124422546,324.0955027917363,104.33845252903869,36.817161613630105,-1.8693750909949736,-6.706900218572961,-17.205835190944356,1.808421610564888,2.667475964471094,1128.1233988165816,1067.3683441885173,21.035283610019267,152.26507197853698,32.71120144365687,13.437180011714899,0.9024435419009551,-1.281390710269719,0.41072328997263674,86.42049170079555,157.91242613902972,64.30674082726233,-21.397315258949433,110.28896502703827,76.22376354552756,-5.076970574830688,116.2354489445814,82.44344703263872,0.34389291470467476,7.3487947310653885,5.716458781498632,31.29056192322473,9.317200962830475,0.027858934271162806,-1.7866538607313427,2231.8479309134896,30.814734076190366,971.9580192349839,43.706492956742096,21.418165967121613,11.424811474016053,21.103695884905413,2.5063076164001226,FinanciallyDistressed,30-35
66,Male,White,Some College/Associate's,South,SmallFamily,2,Manufacturing,Retired,12531.53190246857,36.744072912365596,3453.785834142259,Own,989.4208998384524,-2.6549418936118636,1.9954925305679647,24.705388771311156,157.6548488236394,94.24269702095532,29.344245086842918,False,298.3555527254618,2.4756191472602196,101.73939928600564,-2.1137892580650104,2.8927432164559295,233.15763525461438,102.85410821672349,0.9230242742478283,-2.8334085581522883,-9.58355446266972,323.7018563036762,3.120699054452095,3.7277125053646323,965.4981307835757,885.7134324634844,12.479687562208815,132.70018662195292,41.142204991704084,-0.7111238836367931,-0.06783753538246709,-1.6314952116461774,-0.6820996771463125,188.3136782907393,126.89694139499714,103.34867165138334,-30.708468821855625,73.8518019612909,31.42780460702319,-5.70879091466611,114.15587593949311,132.77185701104673,-0.3690947207500688,12.881813007348079,2.595667782290131,-2.5831262309888143,5.4564032555047435,6.148562477036472,-3.7472980697127474,3749.912161745499,2221.9789283819164,-3525.189342156854,54.29198112961378,18.952243780051358,-0.33344579180619305,0.4051768547828693,2.5305769968492857,FinanciallyDistressed,35-40
57,Female,White,Master's,West,DINKS,1,Manufacturing,Office,29322.17314627352,173.55830064459383,3492.7611991406293,Rent,3980.455259061772,104.14525557647967,2.001830019285842,99.47041560034144,207.13608203887586,97.6449031192909,89.58995502547572,True,-1.7881173782442958,100.7607860007591,228.37642048909257,-1.0629530080819796,7.2423344392590145,34.14311986581316,130.85537240540452,65.67097985983074,-0.8061933214095298,-1.536578910402274,73.37177972082787,-0.31435111566722823,-3.3850021553478498,704.8251046951931,401.5599018388202,29.726736193348287,14.701831395469334,10.777985679073018,9.905501964441669,1.1652522187185421,-1.4383898696042412,0.012087479719552142,115.9851839960733,98.4738984069486,95.17154272736653,-11.202057356466527,0.7424923737787833,230.56079411973397,-0.7137965944457195,323.6919268343566,77.41052288638379,0.46240423352514853,16.651179841944753,374.57578892886977,-10.337378308276184,-0.8425107835602235,1.0876140290644347,-0.5945239294067067,3000.966003112597,921.7837325639832,-754.818863018967,36.070544254320076,3.2129305911698416,12.170782206631703,29.4434703027751,3.109150682411028,FinanciallyDistressed,30-35
58,Male,White,High School,Midwest,Single,1,Technology,Office,62933.780160619106,36.38100473231013,5114.036040213626,Own,5020.851885030053,-8.191207302896588,-0.46181157781970783,83.24688852910697,192.66540182623442,65.18897288998427,305.2263000284836,True,-24.925381419958192,221.25901306362485,156.09704757240982,-2.48836332443715,76.37681652566552,351.7944590708916,231.6875122498643,62.64341435074757,0.13750507717715785,3.3012262446178147,269.4334421030045,-0.32298236110278766,-2.2241714039584,404.7535217193408,495.7889543533492,18.63304343333777,93.65613209026418,14.909645976918146,0.14354365320766457,0.3274567081039556,-1.410554582596777,-0.6295711336298051,176.24654294435163,89.97801258716734,79.59151724527642,-29.54052809502454,89.0157866338173,122.05990577829711,-5.2977927665249505,219.47470691871635,80.72338622143948,-2.7147838038278174,12.202274793375995,0.43956316823741837,65.05868216429995,9.427283917692094,9.435541394611128,-0.10535214122551399,5070.388637692866,727.3262026857699,856.3995463083173,34.12184396419217,27.13970860182831,17.169151688054555,27.20660230421879,3.0024194829788478,FinanciallyDistressed,40-45
27,Male,Asian,Bachelor's,Northeast,Other,1,Engineering,Office,23886.73144157918,-156.8914058475161,4832.206132236732,Own,3977.060959701695,-6.894094745595801,-0.1324413660456969,103.55587693418069,258.4940955335561,113.77878101573678,141.93748307128402,True,624.1286952276839,132.44167297057356,179.06239738704932,98.28546570321052,7.13280419577069,221.00174614907232,98.60806760428842,59.9118156659156,-2.299926342326954,2.913985248428048,350.84648310861223,-4.13114707997133,-2.739187130719265,1040.1906289718509,439.4392260310925,13.142976839627112,16.70132421570371,22.76732274680422,14.315816845274705,-0.3744712257784565,-1.5693305603180832,-1.094973329215642,46.8100867904442,28.86012574794847,104.85089381711957,-13.589926439741234,1.8277670007528246,101.63243951908385,55.55802303612487,363.25254325807583,61.43236446471602,171.05455454128938,-0.8992188782549154,6.276497520291222,170.9021518971727,3.1415452349716504,9.63157015486006,-3.2559942970255658,5985.882729972756,47.0445260159544,-433.6661462555202,41.568116931992094,19.17542161126799,0.728782003935753,27.502982917545538,1.8737122313190013,FinanciallyThriving,25-30
69,Male,White,Some College/Associate's,South,SmallFamily,1,Manufacturing,Remote,20000.417164019993,96.37483990748579,2404.0967105201757,Own,5618.150104730792,130.24433588436756,0.7598801091916426,30.149603184856495,171.0985715673055,63.702836098735354,186.56628461282452,True,-24.4640749781536,182.17683057260516,-18.785846423928437,-2.1772032655212876,101.0249996357937,65.32682543109765,242.49214862707134,65.07997317738798,-1.2863721630907146,-7.158578286947371,70.81242666449536,242.7454499597763,0.20136128538557638,1295.8019726298169,286.90008522285177,25.501571494131277,29.514752915155434,55.880940666911776,-0.2100966310929879,0.5327627969011677,-1.0351800775023932,-0.09684928302195944,96.09112257021246,113.7709526955199,57.00107042616116,-19.395351663153814,0.9411625725807641,44.94539343753417,17.402966444503218,180.0651435628584,120.32454161612765,0.19799038359359106,12.539833549542854,7.283412736366416,-9.389848055177323,-4.16633785986731,-0.10242965476586288,-3.6542265775673872,3722.5465046470276,4528.95828788741,2259.193866900877,87.09205919367024,2.829465917994823,6.349683445629935,0.7040035985685857,7.006792288580112,FinanciallyVulnerable,30-35
26,Male,White,Some College/Associate's,South,Single,2,Business,Office,33006.22848432032,-2.700293692873001,12000.794434802045,Own,4092.814482419799,-4.5866867868191505,-0.06803801383406667,177.3365106218898,250.37282153832757,91.38723601002326,82.61297605475697,False,2.5014425967267258,138.69130640525194,246.80279735096414,66.68439848433422,118.30572192925834,144.10567818122863,152.49227771251543,93.04600903526453,-0.6398092031366579,-1.8791147904582344,716.2885413780716,-3.21328707206675,1.2532816844916141,1322.6008978728294,476.0322094346272,82.60009913509805,96.66635064621681,30.46557263984327,0.17299372906398658,0.20004692796278306,-0.07635571999870101,-0.5996736350842561,183.85917302707944,47.96810686665873,167.23861407551288,-22.255486100742285,89.58422378913664,185.7384923801344,62.48517307090775,71.2914279197568,89.71271103241703,2.00970991003558,-6.209483622018988,5.118238882898309,14.88353428987972,4.997037400113595,10.832643609766125,-3.384383213066417,6427.40839195662,202.79290771110794,-1557.5660401365258,36.583795338435294,37.332371662606086,0.5610774667648728,11.885313531039362,5.3491977076461135,FinanciallyStable,25-30
50,Male,Hispanic/Latino,High School,South,SingleParent,2,Admin,Remote,9227.252553487247,-55.364252405082716,10285.19925027738,Rent,2522.8019835732475,-7.135966392565572,3.357624401799909,168.08945713831594,192.55105640061606,71.523499991095,175.5033513466625,True,1348.2864993848218,194.7513010447076,168.3874802839254,-1.927312183320922,88.65256429973438,152.6831046795405,52.878343391629066,-0.27087865761569335,-1.9216634262415664,-2.219381468119272,519.7891117348322,-4.488248194986115,3.0702144503536295,864.2318805407326,469.9099542367487,126.44649166245367,110.71135050415694,46.856047307102024,-0.19144535060407739,0.971364514578971,-1.3112142818811412,-0.4022613245032636,161.70694058109524,227.49931168680905,80.24091403957783,-33.64383234289329,-0.8263135700425014,96.40947128270963,21.5345405180955,93.42821959067794,46.43555283040978,-1.4820177459828057,10.984828614516804,6.497315810252322,-8.929505501617435,-1.25829353438603,11.321118252449338,1.4702028441707848,6211.5218728611235,70.12049458665953,483.0062030029794,74.71166205157918,55.653278215264365,24.343988446717788,12.548334033977566,1.8747130101131941,FinanciallyVulnerable,25-30
52,Male,Hispanic/Latino,High School,South,DINKS,2,Transportation,Office,27546.01297467002,-235.13476626663234,6482.144625566957,Own,1782.6272583510156,-5.167101213834797,-0.06734744073539607,10.624950579528472,143.9264656655422,118.2203862144784,19.03221442402,True,261.5064554547129,128.64186179180933,122.71257680464608,-2.8801994934098643,131.98422295189098,352.1870194406723,254.44157730673965,3.2230890517814963,-2.148818260885611,-7.627400127741978,680.4786226843361,-2.700365475799273,2.5586404753887613,714.3904997258281,385.7745515116158,103.52989333600242,85.81077311751399,23.56963740989707,-0.3367338527954552,-0.07153503712766802,-1.2520334523548753,0.3440152665991873,150.77381297937524,72.90168375422937,138.5934490661277,-5.697131185929659,-2.9715420817086176,112.78654289576284,-1.7193224485066532,361.4862411660556,88.76171687860727,0.47532268496420294,10.532153948703572,6.96731689681637,203.2967905112663,3.6394264454149576,-7.031795321538946,1.3274255810300677,4534.630368171707,288.5108051022787,7559.381074944133,36.22301828227185,3.34781815068185,0.7021311398006574,0.35765916905932454,1.3776982411928387,FinanciallyVulnerable,30-35
64,Female,Asian,High School,Northeast,Other,1,Manufacturing,Office,39827.26129165948,127.22850610757736,2453.167556540944,Own,1314.6933861608645,-6.7641168880581946,-1.8956883430967522,29.44995204914747,209.40886962718514,90.1995329106706,139.46112802048071,True,30.89772541891755,-7.555171158093328,-33.47094996092783,-1.3873760974298157,105.02331098148336,409.1793675037442,121.95189170440887,3.0457539412426655,-2.3263975428331407,-7.919948594208289,357.93340909946795,-3.3714077355026437,-3.6734712915298915,722.8007274399534,291.48528949891886,0.28221682661482816,95.35251174349463,47.685924796006134,13.687028646711667,0.3032009652690005,-0.8902450937555733,-1.3784889817490367,28.26757811363896,29.47300791671171,99.19037386893811,-21.140093846012732,72.01092961970849,159.6734403900676,35.593441093163,127.48112970538202,117.00977893912365,-0.8596739422263077,12.340275205949647,5.667252893340264,-9.413296478466433,-1.1075769372883795,11.879933735608173,-2.898703254282304,8981.145360056815,2385.2044527531407,-5241.007424843574,34.824189152763125,27.466203216315478,-0.16339511530006065,10.807580839428551,4.965831515865335,FinanciallyDistressed,55-60
25,Male,White,Some College/Associate's,South,Single,2,Manufacturing,PartTime,16852.954990861443,80.18358495355699,3808.252998385456,Rent,3162.437660409831,3.0998481004931757,0.7161889771421689,18.01484720066751,203.3959597318072,94.31037536894489,243.2349934257721,True,-2.39625585933788,168.02094269651687,134.03329746860595,-0.7384918526661808,113.51909788382554,92.46265552707821,226.38082139730287,78.95432737970623,-0.586036393305945,-9.162958217079638,59.73436779931688,-3.554967255257867,-1.9817236777591885,906.8849821131903,137.175158100479,11.696714923500119,74.03495839806392,27.74377126651857,0.04998260094838992,0.6685548674903247,-0.08968824826638262,-0.8228198237447931,134.29965194560432,41.95673770931655,105.45973033339516,-9.051351983427539,-0.8020345632658343,83.5531963079753,225.09895413653098,193.9292552864439,85.71822282325667,3.163335922397792,18.7751857092005,1.832561561874275,19.308872023580335,2.164107869725023,9.843570486448446,-2.31277718016134,4646.065518038334,43.38998707300111,-1877.741050374263,49.98606357877616,17.516840547512835,1.81685925628123,0.31959375497182874,3.9262391584782677,FinanciallyVulnerable,40-45
41,Female,Black/African American,High School,South,DINKS,2,Retired,Hybrid,22612.446707528594,97.97213817282386,3710.306745130314,Rent,2427.1511842383406,153.48519739948927,0.5413024668561075,12.372786701302735,164.6790396189315,71.21921898490126,195.32339327176052,True,-17.646584585688807,114.76410951538416,137.76435928518987,0.9255120472429411,73.62440864609611,341.90924105413234,71.70458609935415,71.32359919572362,-0.7345437498591502,-7.515839130104282,694.2316002629959,-0.17506090248974554,-4.578862589395721,304.8844409730894,169.57587030463546,18.38222565948913,4.850419949601303,21.18579016515838,0.13018904652889343,0.7810258865690449,-1.0514709968761786,-0.5677341870695779,314.13457464975886,74.63468595579886,114.09715368380864,-36.8195383870666,77.38927020658353,169.6318300086035,1.2099392221699712,12.580534074052244,104.24626994732965,0.7525683791016505,5.371453629510683,7.300140383991545,91.82301351772553,3.9257322936680326,911.1692885386673,0.8174047490888277,7898.5518634566915,31.288652839878246,2047.5453935439905,61.78340194682626,46.29636410515606,26.848007944858693,0.5215620826713027,1.3095444400035643,FinanciallyDistressed,45-50
36,Female,Hispanic/Latino,Some College/Associate's,Northeast,Single,3,Education,PartTime,29859.434394482916,69.36867404886952,994.2674776020626,Rent,789.765763776887,-12.899324827972823,-0.566028403394359,30.07906068142124,143.8086489507495,101.52827182276845,105.70325951367553,False,1406.1039238999285,159.71521074010803,187.25505079342744,-1.991199230669636,94.21225110181103,117.78847281947662,164.5218161122651,75.39156833658681,138.32451487042306,-5.949875401909997,361.8697973790658,0.1986160630522611,1.8263201687984492,629.1210965596134,300.5834577536938,12.813524781399146,85.6971349178443,16.56570148555181,-0.11318844219517997,0.5047237816126031,-0.02629422070085653,-0.6091733505381588,68.56115556926885,97.18485100149346,84.87776981356797,-26.103027831607985,-1.3400954036142079,19.79057066062756,0.3858158370812448,257.4543890327233,22.88916964769491,-2.299754074180733,3.1932590039148576,1.7323083660437963,-9.20877233855564,2.4164408414427974,3.7708963550854553,-3.44155180581621,6917.833049900235,19.553530267772782,6678.294676161462,11.815527205835092,7.227736203196496,0.30905686767332397,0.4646295073889293,2.0858832243717704,FinanciallyDistressed,40-45
34,Male,White,Bachelor's,Northeast,DINKS,2,Business,Office,76258.72228227023,101.47109609208486,2162.070915166859,Rent,2526.334573378721,77.8432764073748,4.978711898171677,179.62709274509928,273.3609290798529,88.53510717643479,144.70076277415785,True,-31.003816902443997,225.6002258602173,134.53054999761926,-0.24649162150254053,109.62899533120535,332.12259487011374,180.28485651643078,84.21805878339161,1.213412109368513,-7.212170046305925,25.088187168104657,-4.511521482533865,-1.3991455703256264,450.19894166222537,336.3624064053752,32.58879425892084,21.055726348867015,26.827593833920407,0.11614783725936688,-0.1477421473155472,0.1424420351095493,-0.5442306824081954,183.4937013779984,48.69738016133402,89.31140481465903,-25.806649031005247,61.01632078179391,94.34216741641025,47.32592910531383,171.40108468217204,138.76287996577773,-1.5207137167246259,13.994888431617705,2.4703693436399696,-13.26023567793826,-1.218710225619031,2.1190357828611392,-0.4653796368892542,4627.512405457597,2034.0134424208313,-968.8473025796095,71.09853817599235,9.842615903361432,15.226825350039922,0.6638917385448214,3.9283632480190027,FinanciallyDistressed,40-45
57,Male,Hispanic/Latino,High School,South,SmallFamily,1,Retail,Hybrid,21313.937346768842,5289.318022190752,3915.555616381017,Own,1438.7191417154086,162.20731987642458,-0.7923677954492528,114.2960410106462,227.21201036214248,67.17137602624851,70.51205132023998,True,21.105171565406238,193.6741679328856,-15.825540039339383,-0.7274412887588608,135.54763111388075,220.9149763587532,240.79139786916315,78.95451819546696,-3.11464928161946,-11.637702809413597,1371.5042743409826,0.011781078550790558,0.7585555914524091,401.6688261608853,445.7223733764117,64.18432238931786,27.431748359968694,15.111258222447164,11.31339438358854,0.3399476987867106,-0.878454387507429,0.16784759981332134,42.189767704506906,62.964207826869995,101.24711745506612,-18.29294837937708,72.66338750645465,175.66470221008143,-1.4237992521002028,194.4152352357827,133.68091529063798,-2.9901599916692634,-3.9662554537610504,1.6016134413191692,-8.478671798543074,407.1500012264669,6.253698742512695,186.84877429823672,5490.7993656364115,326.7638811608393,-4680.623313934243,61.68499424105025,19.433395872088784,18.206770234479933,0.5737439447097249,1.8695961570361768,FinanciallyVulnerable,35-40
31,Male,White,Bachelor's,South,SmallFamily,2,Service,Remote,14583.890277950442,208.72488809412428,1706.0687448304357,Own,2289.956584354348,-0.17736527946182853,5.648825381900173,23.672363998016795,138.46275113549623,123.85435534377758,89.00587537596647,True,-12.892008261824873,119.63209655095761,-12.269767192737175,-1.9060745459836472,139.62445475085968,103.32214358411557,154.54588792882112,78.84337241726571,0.12861872635326219,-9.517026625637575,248.31382334944874,3.915422773418066,4.155111178907178,1501.913047536556,424.0683873587491,12.728415488688663,50.31175354185034,17.751231434141935,-0.36634916798086303,0.6597287372348267,-0.8573700478915777,-0.6397572918760577,60.51835785685862,102.813960622368,65.09662838220078,-27.739330590121835,-1.7993218046551227,204.40432617792456,-4.789717717988964,-4.0152929289317285,88.95443316805537,0.5015976901694047,11.37380964332778,4.061441639142954,-18.578483592080325,4.704518382108028,11.66349696843124,-2.389417770650055,8981.027864301694,38.4485561616631,-3093.441781098108,69.95838113965286,27.431137482256425,14.419300467390292,23.469509622071914,4.574564536788985,FinanciallyVulnerable,40-45
29,Female,White,High School,West,SmallFamily,2,Engineering,Retired,14161.23242864318,121.10861373030919,4444.705266621962,Own,2926.035489254255,-5.616406936783272,-0.2852206507197612,115.68246550079166,222.2860293100477,126.95910829110504,70.78148116443319,True,151.0522854166736,187.57045551529137,158.30247001884194,-1.7653538222618241,53.627045785938,25.160535279893338,124.62244037979221,62.05938801764051,61.18850167302652,-7.775735885336949,593.3847407031112,-5.926209927408835,0.3128495582287667,641.7965362159937,683.4638192853155,25.302173445475923,59.95440884210125,28.998768412488317,-0.20851168242624632,-0.15316243318686837,-0.8023936438171286,-0.42171193304273336,41.01784780520576,186.2633659400148,43.44680890736158,3.5845107746590665,2.6524969762627655,48.35337402956152,-13.138262813903893,130.55378940305533,89.61246263995093,37.13650203485753,8.49160285933507,2.50270117311245,-92.23844272799738,3.583334843038734,4.0421938166085996,0.07943264064312963,5634.859452159865,2990.5258614419795,-3766.6933261048903,65.36524595981967,47.53706972352016,11.916028234263209,24.900413975061475,3.7061156086017917,FinanciallyDistressed,25-30
30,Male,White,Bachelor's,Northeast,SmallFamily,2,Education,Hybrid,28896.689550044113,160.59851183847283,14379.986087137328,Rent,1583.3468935934684,0.10075309975250502,0.3119055661203026,172.33222995514078,199.45757040880667,119.955121923928,88.57276957656829,True,-21.89704271217112,235.9670555442125,96.50340920603813,84.1014171818554,85.58911450877648,23.02608668590588,236.60317296449486,67.08822756249126,-0.4739172489396391,419.46495264218146,699.4888975370517,-4.897540692814511,-0.851448078287439,551.1789330650745,398.88836874831406,7.464154158223071,68.07364271358325,23.00348434993393,11.312836615008596,0.8531395496663248,-1.488658290809988,-0.922227754742245,124.38651100534632,154.78163768092702,70.21993668442738,-33.7577221685843,-1.6287981970699048,207.66673644012363,6.866415483249995,-13.219773414368223,145.42948643898535,-1.8917789648254588,6.726783626942738,2.4623179615215527,-11.817482493843585,-0.3424031664365782,-1.019896564944476,-2.2348594057675357,5973.109820609907,924.2796019999623,-1735.1342942204844,53.6053214847557,17.870660157179756,3.166487735312349,29.085300391701452,4.550279625189762,FinanciallyStable,50-55
56,Female,Hispanic/Latino,High School,Midwest,Single,4,Retail,Retired,94309.32132636511,-186.52752231505386,3484.9159766339435,Own,1844.8434239754285,1.2254936686612172,0.35283512909116094,17.74630152653226,189.6785767889199,59.90822128563076,100.59691726381618,True,-29.782882801107124,99.02179793393455,134.74986811380398,-0.8894190213327084,93.55668599588684,107.39402902946361,68.63128843028531,36.66528812682859,-3.1133389564631955,-1.3720543548497715,1624.3750992732525,-5.211987547346758,2.2524023235843957,728.7254489808989,413.2138829706337,24.187529119838704,78.6419038169966,34.61979131576303,-0.6452493594914013,0.7031262932520802,-1.6698291825821452,-0.15632153068528462,265.0206594650475,95.7896778929645,58.96758623244585,4.70768815805198,0.3618340223007288,105.04194365556808,171.7249361753603,120.21557772787017,134.95733393408028,3.629695369522267,8.25140132762568,5.01882013201629,58.02841040000237,8.954022882423542,4.2457635597089345,0.6594902526128381,7653.361477638905,1608.1167616930427,-2217.3365473754175,76.5297110367286,11.76271824753375,25.382962031036413,0.2112832433769538,2.391262308048761,FinanciallyVulnerable,45-50
32,Male,White,High School,South,SingleParent,1,Retail,Office,20471.409035840166,-119.73289305670542,4136.230102437392,Own,3258.9475928699335,-2.6578847569967583,1.5304423551088553,180.26595306953237,153.1445016562212,114.67362285999727,65.50939316752087,True,768.9388509096453,130.27698882553148,243.11388935052685,-2.0666877323948563,97.37310361704277,98.95599133503464,27.260009729846928,84.9145909977273,-2.410781166721751,-7.936761164457202,685.0082500966511,-4.339088698785417,1.617328184100369,608.6484175909563,498.6522730274034,80.55531320466162,104.25768686271351,22.95441903937362,12.80609384691824,0.7570426884743556,-2.030686238939387,-0.9445539226387977,69.64665329027748,125.64447483148192,48.70008355238164,-25.638351134720867,140.54611566519,62.47165784030169,13.664894841641683,216.9077893876281,49.95474836174865,-3.3538745923552016,11.042023832448647,2.4313349776674484,-10.492806271451716,2.1603333836970373,2.7182683434105854,-1.8538179027286223,4750.707427877646,1315.3104122885736,3124.4087367809807,54.94608012070753,3.265970091694849,7.167736593038311,0.287432715687071,4.999874093013203,FinanciallyDistressed,50-55
